# /home/contrera/soft/github/get_homologues//pfam_enrich.pl -d cds_est_homologues -c clusters_cds -x clusters_cds_t3/pangenome_matrix_t0__core_list.txt -n 1 -s 0 -e 1 -t greater -p 1.00 -r SBCC073 -f 0

# parsing clusters...
# 39538 sequences extracted from 112499 clusters

# total experiment sequence ids = 17564
# total control    sequence ids = 39538

# parse_Pfam_freqs: set1 = 3441 Pfams set2 = 3863 Pfams

# fisher exact test type: 'greater'
# multi-testing p-value adjustment: fdr
# adjusted p-value threshold: 1

# total annotated domains: experiment=12055 control=19558

#PfamID	counts(exp)	counts(ctr)	freq(exp)	freq(ctr)	p-value	p-value(adj)	description
PF15982	1	1	8.295e-05	5.113e-05	6.173e-01	9.394e-01	N-terminal cysteine-rich region of Transmembrane protein 135
PF16021	1	1	8.295e-05	5.113e-05	6.173e-01	9.394e-01	Programmed cell death protein 7
PF16045	1	1	8.295e-05	5.113e-05	6.173e-01	9.394e-01	LisH
PF16078	1	1	8.295e-05	5.113e-05	6.173e-01	9.394e-01	2-oxoglutarate dehydrogenase N-terminus
PF16093	1	1	8.295e-05	5.113e-05	6.173e-01	9.394e-01	Proteasome assembly chaperone 4
PF16131	1	1	8.295e-05	5.113e-05	6.173e-01	9.394e-01	Torus domain
PF16190	1	1	8.295e-05	5.113e-05	6.173e-01	9.394e-01	Ubiquitin-activating enzyme E1 FCCH domain
PF16199	1	1	8.295e-05	5.113e-05	6.173e-01	9.394e-01	Radical_SAM C-terminal domain
PF16201	1	1	8.295e-05	5.113e-05	6.173e-01	9.394e-01	Nucleolar pre-ribosomal-associated protein 1
PF16203	1	1	8.295e-05	5.113e-05	6.173e-01	9.394e-01	ERCC3/RAD25/XPB C-terminal helicase
PF16268	1	1	8.295e-05	5.113e-05	6.173e-01	9.394e-01	Domain of unknown function (DUF4921)
PF16269	1	1	8.295e-05	5.113e-05	6.173e-01	9.394e-01	Domain of unknown function (DUF4922)
PF16278	1	1	8.295e-05	5.113e-05	6.173e-01	9.394e-01	C2HE / C2H2 / C2HC zinc-binding finger
PF16282	1	1	8.295e-05	5.113e-05	6.173e-01	9.394e-01	SANT/Myb-like domain of DAMP1
PF16321	1	1	8.295e-05	5.113e-05	6.173e-01	9.394e-01	Sigma 54 modulation/S30EA ribosomal protein C terminus
PF16353	1	1	8.295e-05	5.113e-05	6.173e-01	9.394e-01	Domain of unknown function (DUF4981)
PF16399	1	1	8.295e-05	5.113e-05	6.173e-01	9.394e-01	Intron-binding protein aquarius N-terminus
PF16414	1	1	8.295e-05	5.113e-05	6.173e-01	9.394e-01	Niemann-Pick C1 N terminus
PF16420	1	1	8.295e-05	5.113e-05	6.173e-01	9.394e-01	Ubiquitin-like modifier-activating enzyme ATG7 N-terminus
PF16491	1	1	8.295e-05	5.113e-05	6.173e-01	9.394e-01	CAAX prenyl protease N-terminal, five membrane helices
PF16503	1	1	8.295e-05	5.113e-05	6.173e-01	9.394e-01	Zinc-ribbon
PF16507	1	1	8.295e-05	5.113e-05	6.173e-01	9.394e-01	Proteasome-substrate-size regulator, mid region
PF16550	1	1	8.295e-05	5.113e-05	6.173e-01	9.394e-01	UCH-binding domain
PF16573	1	1	8.295e-05	5.113e-05	6.173e-01	9.394e-01	N-terminal beta-sandwich domain of polyadenylation factor
PF16579	1	1	8.295e-05	5.113e-05	6.173e-01	9.394e-01	Adenylate sensor of SNF1-like protein kinase
PF16653	1	1	8.295e-05	5.113e-05	6.173e-01	9.394e-01	Saccharopine dehydrogenase C-terminal domain
PF16669	1	1	8.295e-05	5.113e-05	6.173e-01	9.394e-01	Tetratricopeptide repeat protein 5 OB fold domain
PF16760	1	1	8.295e-05	5.113e-05	6.173e-01	9.394e-01	Starch/carbohydrate-binding module (family 53)
PF16835	1	1	8.295e-05	5.113e-05	6.173e-01	9.394e-01	Pre-mRNA-splicing factor SF3a complex subunit 2 (Prp11)
PF16837	1	1	8.295e-05	5.113e-05	6.173e-01	9.394e-01	Pre-mRNA-splicing factor SF3A3, of SF3a complex, Prp9
PF16858	1	1	8.295e-05	5.113e-05	6.173e-01	9.394e-01	Condensin II complex subunit CAP-H2 or CNDH2, C-term
PF16869	1	1	8.295e-05	5.113e-05	6.173e-01	9.394e-01	Condensin II complex subunit CAP-H2 or CNDH2, mid domain
PF16870	1	1	8.295e-05	5.113e-05	6.173e-01	9.394e-01	2-oxoglutarate dehydrogenase C-terminal
PF16880	1	1	8.295e-05	5.113e-05	6.173e-01	9.394e-01	N-terminal EH-domain containing protein
PF16881	1	1	8.295e-05	5.113e-05	6.173e-01	9.394e-01	N-terminal domain of lipoyl synthase of Radical_SAM family
PF16886	1	1	8.295e-05	5.113e-05	6.173e-01	9.394e-01	ATPsynthase alpha/beta subunit N-term extension
PF16899	1	1	8.295e-05	5.113e-05	6.173e-01	9.394e-01	Cyclin C-terminal domain
PF16900	1	1	8.295e-05	5.113e-05	6.173e-01	9.394e-01	Replication protein A OB domain
PF16901	1	1	8.295e-05	5.113e-05	6.173e-01	9.394e-01	C-terminal domain of alpha-glycerophosphate oxidase
PF16922	1	1	8.295e-05	5.113e-05	6.173e-01	9.394e-01	DNA replication complex GINS protein SLD5 C-terminus
PF16923	1	1	8.295e-05	5.113e-05	6.173e-01	9.394e-01	Glycosyl hydrolase family 63 N-terminal domain
PF16969	1	1	8.295e-05	5.113e-05	6.173e-01	9.394e-01	RNA-binding signal recognition particle 68
PF17004	1	1	8.295e-05	5.113e-05	6.173e-01	9.394e-01	Putative TPR-like repeat
PF17042	1	1	8.295e-05	5.113e-05	6.173e-01	9.394e-01	Nucleotide-binding C-terminal domain
PF17098	1	1	8.295e-05	5.113e-05	6.173e-01	9.394e-01	WTAP/Mum2p family
PF17122	1	1	8.295e-05	5.113e-05	6.173e-01	9.394e-01	Zinc-finger
PF17125	1	1	8.295e-05	5.113e-05	6.173e-01	9.394e-01	N-terminal domain of 16S rRNA methyltransferase RsmF
PF17146	1	1	8.295e-05	5.113e-05	6.173e-01	9.394e-01	PIN domain of ribonuclease
PF17184	1	1	8.295e-05	5.113e-05	6.173e-01	9.394e-01	Rit1 N-terminal domain
PF17215	1	1	8.295e-05	5.113e-05	6.173e-01	9.394e-01	S1 domain
PF17216	1	1	8.295e-05	5.113e-05	6.173e-01	9.394e-01	Rrp44-like cold shock domain
PF17244	1	1	8.295e-05	5.113e-05	6.173e-01	9.394e-01	Cell division control protein 24, OB domain 3
PF17245	1	1	8.295e-05	5.113e-05	6.173e-01	9.394e-01	Cell division control protein 24, OB domain 2
PF17246	1	1	8.295e-05	5.113e-05	6.173e-01	9.394e-01	Cell division control protein 24, OB domain 1
PF17257	1	1	8.295e-05	5.113e-05	6.173e-01	9.394e-01	Family of unknown function (DUF5323)
PF17285	1	1	8.295e-05	5.113e-05	6.173e-01	9.394e-01	PRMT5 TIM barrel domain
PF17286	1	1	8.295e-05	5.113e-05	6.173e-01	9.394e-01	PRMT5 oligomerisation domain
PF17292	1	1	8.295e-05	5.113e-05	6.173e-01	9.394e-01	POB3-like N-terminal PH domain
PF17404	1	1	8.295e-05	5.113e-05	6.173e-01	9.394e-01	Nrap protein domain 3
PF17405	1	1	8.295e-05	5.113e-05	6.173e-01	9.394e-01	Nrap protein nucleotidyltransferase domain 4
PF17406	1	1	8.295e-05	5.113e-05	6.173e-01	9.394e-01	Nrap protein PAP/OAS1-like domain 5
PF17407	1	1	8.295e-05	5.113e-05	6.173e-01	9.394e-01	Nrap protein domain 6
PF17432	1	1	8.295e-05	5.113e-05	6.173e-01	9.394e-01	Domain of unknown function (DUF3458_C) ARM repeats
PF17652	1	1	8.295e-05	5.113e-05	6.173e-01	9.394e-01	Glycosyl hydrolase family 81 C-terminal domain
PF17674	1	1	8.295e-05	5.113e-05	6.173e-01	9.394e-01	HHH domain
PF17675	1	1	8.295e-05	5.113e-05	6.173e-01	9.394e-01	Apg6 coiled-coil region
PF17769	1	1	8.295e-05	5.113e-05	6.173e-01	9.394e-01	Phosphoribosylaminoimidazole carboxylase C-terminal domain
PF17772	1	1	8.295e-05	5.113e-05	6.173e-01	9.394e-01	MYST family zinc finger domain
PF17774	1	1	8.295e-05	5.113e-05	6.173e-01	9.394e-01	Putative RNA-binding domain in YlmH
PF17778	1	1	8.295e-05	5.113e-05	6.173e-01	9.394e-01	Beta-lactamase associated winged helix domain
PF17781	1	1	8.295e-05	5.113e-05	6.173e-01	9.394e-01	RPN1/RPN2 N-terminal domain
PF17785	1	1	8.295e-05	5.113e-05	6.173e-01	9.394e-01	PUA-like domain
PF17786	1	1	8.295e-05	5.113e-05	6.173e-01	9.394e-01	Mannosidase Ig/CBM-like domain
PF17807	1	1	8.295e-05	5.113e-05	6.173e-01	9.394e-01	Variant UBP zinc finger
PF17814	1	1	8.295e-05	5.113e-05	6.173e-01	9.394e-01	LisH-like dimerisation domain
PF17874	1	1	8.295e-05	5.113e-05	6.173e-01	9.394e-01	MalT-like TPR region
PF17875	1	1	8.295e-05	5.113e-05	6.173e-01	9.394e-01	RPA43 OB domain in RNA Pol I
PF17886	1	1	8.295e-05	5.113e-05	6.173e-01	9.394e-01	HSP20-like domain found in ArsA
PF17903	1	1	8.295e-05	5.113e-05	6.173e-01	9.394e-01	Krr1 KH1 domain
PF17911	1	1	8.295e-05	5.113e-05	6.173e-01	9.394e-01	Ski2 N-terminal region
PF18004	1	1	8.295e-05	5.113e-05	6.173e-01	9.394e-01	26S proteasome regulatory subunit RPN2 C-terminal domain
PF18051	1	1	8.295e-05	5.113e-05	6.173e-01	9.394e-01	26S proteasome non-ATPase regulatory subunit RPN1 C-terminal
PF18097	1	1	8.295e-05	5.113e-05	6.173e-01	9.394e-01	Vta1 C-terminal domain
PF18098	1	1	8.295e-05	5.113e-05	6.173e-01	9.394e-01	26S proteasome regulatory subunit RPN5 C-terminal domain
PF18131	1	1	8.295e-05	5.113e-05	6.173e-01	9.394e-01	KN17 SH3-like C-terminal domain
PF18137	1	1	8.295e-05	5.113e-05	6.173e-01	9.394e-01	Origin recognition complex winged helix C-terminal
PF18141	1	1	8.295e-05	5.113e-05	6.173e-01	9.394e-01	Domain of unknown function (DUF5599)
PF18149	1	1	8.295e-05	5.113e-05	6.173e-01	9.394e-01	N-terminal helicase PWI domain
PF18151	1	1	8.295e-05	5.113e-05	6.173e-01	9.394e-01	Domain of unknown function (DUF5601)
PF18262	1	1	8.295e-05	5.113e-05	6.173e-01	9.394e-01	Phe-tRNA synthetase beta subunit B1 domain
PF18265	1	1	8.295e-05	5.113e-05	6.173e-01	9.394e-01	Nas2 N_terminal domain
PF18266	1	1	8.295e-05	5.113e-05	6.173e-01	9.394e-01	Nicastrin small lobe
PF18307	1	1	8.295e-05	5.113e-05	6.173e-01	9.394e-01	Transcription factor Tfb2 (p52) C-terminal domain
PF18323	1	1	8.295e-05	5.113e-05	6.173e-01	9.394e-01	Cop9 signalosome subunit 5 C-terminal domain
PF18346	1	1	8.295e-05	5.113e-05	6.173e-01	9.394e-01	Mind bomb SH3 repeat domain
PF18360	1	1	8.295e-05	5.113e-05	6.173e-01	9.394e-01	Heterogeneous nuclear ribonucleoprotein Q acidic domain
PF18368	1	1	8.295e-05	5.113e-05	6.173e-01	9.394e-01	Exo-beta-D-glucosaminidase Ig-fold domain
PF18376	1	1	8.295e-05	5.113e-05	6.173e-01	9.394e-01	Mevalonate 5-diphosphate decarboxylase C-terminal domain
PF18401	1	1	8.295e-05	5.113e-05	6.173e-01	9.394e-01	Thioredoxin-like domain
PF18402	1	1	8.295e-05	5.113e-05	6.173e-01	9.394e-01	Thioredoxin-like domain
PF18403	1	1	8.295e-05	5.113e-05	6.173e-01	9.394e-01	Thioredoxin-like domain
PF18404	1	1	8.295e-05	5.113e-05	6.173e-01	9.394e-01	Glucosyltransferase 24
PF18439	1	1	8.295e-05	5.113e-05	6.173e-01	9.394e-01	Ubiquitin-Binding Zinc Finger
PF18517	1	1	8.295e-05	5.113e-05	6.173e-01	9.394e-01	Leucine zipper with capping helix domain
PF18553	1	1	8.295e-05	5.113e-05	6.173e-01	9.394e-01	PheRS DNA binding domain 3
PF18578	1	1	8.295e-05	5.113e-05	6.173e-01	9.394e-01	Rubisco accumulation factor 1 alpha helical domain
PF18579	1	1	8.295e-05	5.113e-05	6.173e-01	9.394e-01	Rubisco accumulation factor 1 helix turn helix domain
PF18716	1	1	8.295e-05	5.113e-05	6.173e-01	9.394e-01	Vms1-associating treble clef domain
PF18777	1	1	8.295e-05	5.113e-05	6.173e-01	9.394e-01	Chromosome region maintenance or exportin repeat
PF18784	1	1	8.295e-05	5.113e-05	6.173e-01	9.394e-01	CRM1 / Exportin repeat 2
PF18826	1	1	8.295e-05	5.113e-05	6.173e-01	9.394e-01	Bacteroidetes VLRF1 release factor
PF18868	1	1	8.295e-05	5.113e-05	6.173e-01	9.394e-01	Zinc finger C2H2-type, 3 repeats
PF18972	1	1	8.295e-05	5.113e-05	6.173e-01	9.394e-01	Cns1/TTC4 Wheel domain
PF19036	1	1	8.295e-05	5.113e-05	6.173e-01	9.394e-01	First Longin domain of FUZ, MON1 and HPS1
PF19037	1	1	8.295e-05	5.113e-05	6.173e-01	9.394e-01	Second Longin domain of FUZ, MON1 and HPS1
PF19038	1	1	8.295e-05	5.113e-05	6.173e-01	9.394e-01	Third Longin domain of FUZ, MON1 and HPS1
PF00112	10	17	8.295e-04	8.692e-04	6.179e-01	9.394e-01	Papain family cysteine protease
PF00300	10	17	8.295e-04	8.692e-04	6.179e-01	9.394e-01	Histidine phosphatase superfamily (branch 1)
PF01504	10	17	8.295e-04	8.692e-04	6.179e-01	9.394e-01	Phosphatidylinositol-4-phosphate 5-Kinase
PF00081	2	3	1.659e-04	1.534e-04	6.301e-01	9.394e-01	Iron/manganese superoxide dismutases, alpha-hairpin domain
PF00121	2	3	1.659e-04	1.534e-04	6.301e-01	9.394e-01	Triosephosphate isomerase
PF00135	2	3	1.659e-04	1.534e-04	6.301e-01	9.394e-01	Carboxylesterase family
PF00388	2	3	1.659e-04	1.534e-04	6.301e-01	9.394e-01	Phosphatidylinositol-specific phospholipase C, X domain
PF00398	2	3	1.659e-04	1.534e-04	6.301e-01	9.394e-01	Ribosomal RNA adenine dimethylase
PF00408	2	3	1.659e-04	1.534e-04	6.301e-01	9.394e-01	Phosphoglucomutase/phosphomannomutase, C-terminal domain
PF00438	2	3	1.659e-04	1.534e-04	6.301e-01	9.394e-01	S-adenosylmethionine synthetase, N-terminal domain
PF00484	2	3	1.659e-04	1.534e-04	6.301e-01	9.394e-01	Carbonic anhydrase
PF00625	2	3	1.659e-04	1.534e-04	6.301e-01	9.394e-01	Guanylate kinase
PF00644	2	3	1.659e-04	1.534e-04	6.301e-01	9.394e-01	Poly(ADP-ribose) polymerase catalytic domain
PF00682	2	3	1.659e-04	1.534e-04	6.301e-01	9.394e-01	HMGL-like
PF00736	2	3	1.659e-04	1.534e-04	6.301e-01	9.394e-01	EF-1 guanine nucleotide exchange domain
PF00777	2	3	1.659e-04	1.534e-04	6.301e-01	9.394e-01	Glycosyltransferase family 29 (sialyltransferase)
PF00831	2	3	1.659e-04	1.534e-04	6.301e-01	9.394e-01	Ribosomal L29 protein
PF00923	2	3	1.659e-04	1.534e-04	6.301e-01	9.394e-01	Transaldolase/Fructose-6-phosphate aldolase
PF00925	2	3	1.659e-04	1.534e-04	6.301e-01	9.394e-01	GTP cyclohydrolase II
PF00926	2	3	1.659e-04	1.534e-04	6.301e-01	9.394e-01	3,4-dihydroxy-2-butanone 4-phosphate synthase
PF00977	2	3	1.659e-04	1.534e-04	6.301e-01	9.394e-01	Histidine biosynthesis protein
PF00984	2	3	1.659e-04	1.534e-04	6.301e-01	9.394e-01	UDP-glucose/GDP-mannose dehydrogenase family, central domain
PF01012	2	3	1.659e-04	1.534e-04	6.301e-01	9.394e-01	Electron transfer flavoprotein domain
PF01016	2	3	1.659e-04	1.534e-04	6.301e-01	9.394e-01	Ribosomal L27 protein
PF01018	2	3	1.659e-04	1.534e-04	6.301e-01	9.394e-01	GTP1/OBG
PF01025	2	3	1.659e-04	1.534e-04	6.301e-01	9.394e-01	GrpE
PF01053	2	3	1.659e-04	1.534e-04	6.301e-01	9.394e-01	Cys/Met metabolism PLP-dependent enzyme
PF01068	2	3	1.659e-04	1.534e-04	6.301e-01	9.394e-01	ATP dependent DNA ligase domain
PF01074	2	3	1.659e-04	1.534e-04	6.301e-01	9.394e-01	Glycosyl hydrolases family 38 N-terminal domain
PF01080	2	3	1.659e-04	1.534e-04	6.301e-01	9.394e-01	Presenilin
PF01148	2	3	1.659e-04	1.534e-04	6.301e-01	9.394e-01	Cytidylyltransferase family
PF01157	2	3	1.659e-04	1.534e-04	6.301e-01	9.394e-01	Ribosomal protein L21e
PF01171	2	3	1.659e-04	1.534e-04	6.301e-01	9.394e-01	PP-loop family
PF01179	2	3	1.659e-04	1.534e-04	6.301e-01	9.394e-01	Copper amine oxidase, enzyme domain
PF01180	2	3	1.659e-04	1.534e-04	6.301e-01	9.394e-01	Dihydroorotate dehydrogenase
PF01196	2	3	1.659e-04	1.534e-04	6.301e-01	9.394e-01	Ribosomal protein L17
PF01208	2	3	1.659e-04	1.534e-04	6.301e-01	9.394e-01	Uroporphyrinogen decarboxylase (URO-D)
PF01209	2	3	1.659e-04	1.534e-04	6.301e-01	9.394e-01	ubiE/COQ5 methyltransferase family
PF01215	2	3	1.659e-04	1.534e-04	6.301e-01	9.394e-01	Cytochrome c oxidase subunit Vb
PF01222	2	3	1.659e-04	1.534e-04	6.301e-01	9.394e-01	Ergosterol biosynthesis ERG4/ERG24 family
PF01249	2	3	1.659e-04	1.534e-04	6.301e-01	9.394e-01	Ribosomal protein S21e
PF01255	2	3	1.659e-04	1.534e-04	6.301e-01	9.394e-01	Putative undecaprenyl diphosphate synthase
PF01280	2	3	1.659e-04	1.534e-04	6.301e-01	9.394e-01	Ribosomal protein L19e
PF01294	2	3	1.659e-04	1.534e-04	6.301e-01	9.394e-01	Ribosomal protein L13e
PF01381	2	3	1.659e-04	1.534e-04	6.301e-01	9.394e-01	Helix-turn-helix
PF01422	2	3	1.659e-04	1.534e-04	6.301e-01	9.394e-01	NF-X1 type zinc finger
PF01432	2	3	1.659e-04	1.534e-04	6.301e-01	9.394e-01	Peptidase family M3
PF01496	2	3	1.659e-04	1.534e-04	6.301e-01	9.394e-01	V-type ATPase 116kDa subunit family
PF01507	2	3	1.659e-04	1.534e-04	6.301e-01	9.394e-01	Phosphoadenosine phosphosulfate reductase family
PF01597	2	3	1.659e-04	1.534e-04	6.301e-01	9.394e-01	Glycine cleavage H-protein
PF01679	2	3	1.659e-04	1.534e-04	6.301e-01	9.394e-01	Proteolipid membrane potential modulator
PF01786	2	3	1.659e-04	1.534e-04	6.301e-01	9.394e-01	Alternative oxidase
PF01812	2	3	1.659e-04	1.534e-04	6.301e-01	9.394e-01	5-formyltetrahydrofolate cyclo-ligase family
PF01814	2	3	1.659e-04	1.534e-04	6.301e-01	9.394e-01	Hemerythrin HHE cation binding domain
PF01851	2	3	1.659e-04	1.534e-04	6.301e-01	9.394e-01	Proteasome/cyclosome repeat
PF01940	2	3	1.659e-04	1.534e-04	6.301e-01	9.394e-01	Integral membrane protein DUF92
PF01997	2	3	1.659e-04	1.534e-04	6.301e-01	9.394e-01	Translin family
PF02140	2	3	1.659e-04	1.534e-04	6.301e-01	9.394e-01	Galactose binding lectin domain
PF02179	2	3	1.659e-04	1.534e-04	6.301e-01	9.394e-01	BAG domain
PF02221	2	3	1.659e-04	1.534e-04	6.301e-01	9.394e-01	ML domain
PF02516	2	3	1.659e-04	1.534e-04	6.301e-01	9.394e-01	Oligosaccharyl transferase STT3 subunit
PF02736	2	3	1.659e-04	1.534e-04	6.301e-01	9.394e-01	Myosin N-terminal SH3-like domain
PF02806	2	3	1.659e-04	1.534e-04	6.301e-01	9.394e-01	Alpha amylase, C-terminal all-beta domain
PF02841	2	3	1.659e-04	1.534e-04	6.301e-01	9.394e-01	Guanylate-binding protein, C-terminal domain
PF02897	2	3	1.659e-04	1.534e-04	6.301e-01	9.394e-01	Prolyl oligopeptidase, N-terminal beta-propeller domain
PF02978	2	3	1.659e-04	1.534e-04	6.301e-01	9.394e-01	Signal peptide binding domain
PF03097	2	3	1.659e-04	1.534e-04	6.301e-01	9.394e-01	BRO1-like domain
PF03155	2	3	1.659e-04	1.534e-04	6.301e-01	9.394e-01	ALG6, ALG8 glycosyltransferase family
PF03159	2	3	1.659e-04	1.534e-04	6.301e-01	9.394e-01	XRN 5'-3' exonuclease N-terminus
PF03405	2	3	1.659e-04	1.534e-04	6.301e-01	9.394e-01	Fatty acid desaturase
PF03460	2	3	1.659e-04	1.534e-04	6.301e-01	9.394e-01	Nitrite/Sulfite reductase ferredoxin-like half domain
PF03501	2	3	1.659e-04	1.534e-04	6.301e-01	9.394e-01	Plectin/S10 domain
PF03719	2	3	1.659e-04	1.534e-04	6.301e-01	9.394e-01	Ribosomal protein S5, C-terminal domain
PF03721	2	3	1.659e-04	1.534e-04	6.301e-01	9.394e-01	UDP-glucose/GDP-mannose dehydrogenase family, NAD binding domain
PF03737	2	3	1.659e-04	1.534e-04	6.301e-01	9.394e-01	Aldolase/RraA
PF03847	2	3	1.659e-04	1.534e-04	6.301e-01	9.394e-01	Transcription initiation factor TFIID subunit A
PF03874	2	3	1.659e-04	1.534e-04	6.301e-01	9.394e-01	RNA polymerase Rpb4
PF03878	2	3	1.659e-04	1.534e-04	6.301e-01	9.394e-01	YIF1
PF03908	2	3	1.659e-04	1.534e-04	6.301e-01	9.394e-01	Sec20
PF03924	2	3	1.659e-04	1.534e-04	6.301e-01	9.394e-01	CHASE domain
PF03947	2	3	1.659e-04	1.534e-04	6.301e-01	9.394e-01	Ribosomal Proteins L2, C-terminal domain
PF04080	2	3	1.659e-04	1.534e-04	6.301e-01	9.394e-01	Per1-like family
PF04265	2	3	1.659e-04	1.534e-04	6.301e-01	9.394e-01	Thiamin pyrophosphokinase, vitamin B1 binding domain
PF04367	2	3	1.659e-04	1.534e-04	6.301e-01	9.394e-01	Protein of unknown function (DUF502)
PF04371	2	3	1.659e-04	1.534e-04	6.301e-01	9.394e-01	Porphyromonas-type peptidyl-arginine deiminase
PF04387	2	3	1.659e-04	1.534e-04	6.301e-01	9.394e-01	Protein tyrosine phosphatase-like protein, PTPLA
PF04433	2	3	1.659e-04	1.534e-04	6.301e-01	9.394e-01	SWIRM domain
PF04502	2	3	1.659e-04	1.534e-04	6.301e-01	9.394e-01	Family of unknown function (DUF572)
PF04573	2	3	1.659e-04	1.534e-04	6.301e-01	9.394e-01	Signal peptidase subunit
PF04679	2	3	1.659e-04	1.534e-04	6.301e-01	9.394e-01	ATP dependent DNA ligase C terminal region
PF04695	2	3	1.659e-04	1.534e-04	6.301e-01	9.394e-01	Pex14 N-terminal domain
PF04739	2	3	1.659e-04	1.534e-04	6.301e-01	9.394e-01	5'-AMP-activated protein kinase beta subunit, interaction domain
PF04777	2	3	1.659e-04	1.534e-04	6.301e-01	9.394e-01	Erv1 / Alr family
PF04900	2	3	1.659e-04	1.534e-04	6.301e-01	9.394e-01	Fcf1
PF04997	2	3	1.659e-04	1.534e-04	6.301e-01	9.394e-01	RNA polymerase Rpb1, domain 1
PF05008	2	3	1.659e-04	1.534e-04	6.301e-01	9.394e-01	Vesicle transport v-SNARE protein N-terminus
PF05063	2	3	1.659e-04	1.534e-04	6.301e-01	9.394e-01	MT-A70
PF05362	2	3	1.659e-04	1.534e-04	6.301e-01	9.394e-01	Lon protease (S16) C-terminal proteolytic domain
PF06201	2	3	1.659e-04	1.534e-04	6.301e-01	9.394e-01	PITH domain
PF06421	2	3	1.659e-04	1.534e-04	6.301e-01	9.394e-01	GTP-binding protein LepA C-terminus
PF06552	2	3	1.659e-04	1.534e-04	6.301e-01	9.394e-01	Plant specific mitochondrial import receptor subunit TOM20
PF06628	2	3	1.659e-04	1.534e-04	6.301e-01	9.394e-01	Catalase-related immune-responsive
PF06825	2	3	1.659e-04	1.534e-04	6.301e-01	9.394e-01	Heat shock factor binding protein 1
PF07168	2	3	1.659e-04	1.534e-04	6.301e-01	9.394e-01	Ureide permease
PF07189	2	3	1.659e-04	1.534e-04	6.301e-01	9.394e-01	Splicing factor 3B subunit 10 (SF3b10)
PF07498	2	3	1.659e-04	1.534e-04	6.301e-01	9.394e-01	Rho termination factor, N-terminal domain
PF07516	2	3	1.659e-04	1.534e-04	6.301e-01	9.394e-01	SecA Wing and Scaffold domain
PF07529	2	3	1.659e-04	1.534e-04	6.301e-01	9.394e-01	HSA
PF07821	2	3	1.659e-04	1.534e-04	6.301e-01	9.394e-01	Alpha-amylase C-terminal beta-sheet domain
PF07842	2	3	1.659e-04	1.534e-04	6.301e-01	9.394e-01	GC-rich sequence DNA-binding factor-like protein
PF07986	2	3	1.659e-04	1.534e-04	6.301e-01	9.394e-01	Tubulin binding cofactor C
PF07993	2	3	1.659e-04	1.534e-04	6.301e-01	9.394e-01	Male sterility protein
PF08069	2	3	1.659e-04	1.534e-04	6.301e-01	9.394e-01	Ribosomal S13/S15 N-terminal domain
PF08079	2	3	1.659e-04	1.534e-04	6.301e-01	9.394e-01	Ribosomal L30 N-terminal domain
PF08156	2	3	1.659e-04	1.534e-04	6.301e-01	9.394e-01	NOP5NT (NUC127) domain
PF08389	2	3	1.659e-04	1.534e-04	6.301e-01	9.394e-01	Exportin 1-like protein
PF08506	2	3	1.659e-04	1.534e-04	6.301e-01	9.394e-01	Cse1
PF08542	2	3	1.659e-04	1.534e-04	6.301e-01	9.394e-01	Replication factor C C-terminal domain
PF09439	2	3	1.659e-04	1.534e-04	6.301e-01	9.394e-01	Signal recognition particle receptor beta subunit
PF10513	2	3	1.659e-04	1.534e-04	6.301e-01	9.394e-01	Enhancer of polycomb-like
PF11799	2	3	1.659e-04	1.534e-04	6.301e-01	9.394e-01	impB/mucB/samB family C-terminal domain
PF11838	2	3	1.659e-04	1.534e-04	6.301e-01	9.394e-01	ERAP1-like C-terminal domain
PF11904	2	3	1.659e-04	1.534e-04	6.301e-01	9.394e-01	GPCR-chaperone
PF11935	2	3	1.659e-04	1.534e-04	6.301e-01	9.394e-01	Domain of unknown function (DUF3453)
PF12014	2	3	1.659e-04	1.534e-04	6.301e-01	9.394e-01	Domain of unknown function (DUF3506)
PF12056	2	3	1.659e-04	1.534e-04	6.301e-01	9.394e-01	Protein of unknown function (DUF3537)
PF12070	2	3	1.659e-04	1.534e-04	6.301e-01	9.394e-01	Protein SCAI
PF12481	2	3	1.659e-04	1.534e-04	6.301e-01	9.394e-01	Aluminium induced protein
PF12552	2	3	1.659e-04	1.534e-04	6.301e-01	9.394e-01	Protein of unknown function (DUF3741)
PF12752	2	3	1.659e-04	1.534e-04	6.301e-01	9.394e-01	SUZ domain
PF12763	2	3	1.659e-04	1.534e-04	6.301e-01	9.394e-01	Cytoskeletal-regulatory complex EF hand
PF12872	2	3	1.659e-04	1.534e-04	6.301e-01	9.394e-01	OST-HTH/LOTUS domain
PF13178	2	3	1.659e-04	1.534e-04	6.301e-01	9.394e-01	Protein of unknown function (DUF4005)
PF13243	2	3	1.659e-04	1.534e-04	6.301e-01	9.394e-01	Squalene-hopene cyclase C-terminal domain
PF13249	2	3	1.659e-04	1.534e-04	6.301e-01	9.394e-01	Squalene-hopene cyclase N-terminal domain
PF13431	2	3	1.659e-04	1.534e-04	6.301e-01	9.394e-01	Tetratricopeptide repeat
PF13474	2	3	1.659e-04	1.534e-04	6.301e-01	9.394e-01	SnoaL-like domain
PF13519	2	3	1.659e-04	1.534e-04	6.301e-01	9.394e-01	von Willebrand factor type A domain
PF13522	2	3	1.659e-04	1.534e-04	6.301e-01	9.394e-01	Glutamine amidotransferase domain
